price,area,rooms,has_dishwasher,has_fridge,has_stove,has_oven,has_basement,has_balcony,has_terrace,has_garden,has_parking,has_elevator,has_security,lat,lon,building_material_BREEZEBLOCK,building_material_BRICK,building_material_CELLULAR_CONCRETE,building_material_CONCRETE,building_material_CONCRETE_PLATE,building_material_OTHER,building_material_REINFORCED_CONCRETE,building_material_SILIKAT,building_material_unknown,ownership_FULL_OWNERSHIP,ownership_LIMITED_OWNERSHIP,ownership_SHARE,ownership_USUFRUCT,ownership_unknown,condition_READY_TO_USE,condition_TO_COMPLETION,condition_TO_RENOVATION,condition_unknown,heating_type_BOILER_ROOM,heating_type_ELECTRICAL,heating_type_GAS,heating_type_OTHER,heating_type_TILED_STOVE,heating_type_URBAN,heating_type_unknown,building_type_APARTMENT,building_type_BLOCK,building_type_HOUSE,building_type_INFILL,building_type_LOFT,building_type_RIBBON,building_type_TENEMENT,building_type_unknown,windows_type_ALUMINIUM,windows_type_PLASTIC,windows_type_WOODEN,windows_type_unknown,building_age_category_communist,building_age_category_modern,building_age_category_new,building_age_category_prewar,building_age_category_unknown
975252,72.78,4,0,0,0,0,0,0,0,0,0,1,1,52.417769946809,16.902506402886,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
358422,29.14,2,1,1,1,1,1,0,0,0,0,0,1,50.25804,19.0274868,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
735000,70.99,4,0,0,0,0,0,1,0,0,0,0,0,53.25499,19.40059,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
886557,60.31,3,0,0,0,0,0,1,0,0,0,1,0,50.096017467095,19.88910715149,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
490000,64.5,3,1,1,1,1,1,1,0,0,0,0,1,52.253927237528,17.086703597824,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
490000,125.08,3,0,0,0,0,1,0,0,0,0,0,0,51.035044,16.21466,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
299000,37.0,2,0,0,0,0,1,0,0,0,0,0,0,51.3908244,16.2047864,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1561602,85.27,4,0,0,0,0,0,1,0,0,0,1,0,54.518731174777,18.535354853747,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
999000,76.45,2,0,0,0,0,0,0,1,1,0,0,0,51.0956423,16.9385182,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
488670,37.59,2,0,0,0,0,0,0,0,0,0,1,0,52.278293777756,21.109825353591,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
265000,51.9,2,0,0,1,0,1,1,0,0,0,0,0,50.1493,18.66899,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
609756,72.59,4,0,0,0,0,1,1,0,0,0,1,1,51.231647,22.573023,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
429000,42.88,2,1,1,1,1,0,0,0,0,0,0,1,50.0906766,18.5004712,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
619000,90.98,4,0,0,0,0,0,0,0,1,0,0,1,50.089261075728,21.968665122986,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
585960,68.84,4,0,0,0,0,0,1,0,0,0,1,1,50.29007,18.95372,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1590000,82.4,4,0,0,0,0,1,1,0,0,0,0,1,50.071211,19.9208978,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
434445,44.44,2,0,0,0,0,0,1,0,0,0,1,1,49.88403,19.95475,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
980000,50.9,2,1,1,1,1,1,1,0,0,0,0,1,52.253304,21.0023179,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
855000,58.52,3,1,1,1,1,0,1,0,0,0,1,1,51.1591979,16.9375235,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
198000,21.0,1,0,0,0,0,0,0,0,0,0,0,0,49.754411,18.6347115,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
459999,52.0,3,0,0,0,0,1,1,1,0,0,1,1,51.77095,19.46172,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
426875,34.15,2,0,0,0,0,0,0,0,0,0,1,0,52.177624,21.56055,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
370000,27.5,1,0,1,1,1,1,0,0,0,0,0,1,53.01066184895,18.606454002516,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
479000,58.14,2,1,1,0,1,1,0,0,1,0,0,0,50.2092184,18.9788232,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3670000,121.0,5,0,0,0,0,0,1,1,0,0,1,1,54.5249407,18.541983,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
799000,44.27,2,0,0,0,0,0,1,0,0,0,1,1,52.1556145,21.0852168,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
599000,62.6,3,1,1,0,1,0,0,1,1,0,0,1,54.39309,18.38441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
510150,57.0,3,0,0,0,0,0,1,0,0,0,1,1,52.053164618523,20.441526582031,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
349000,46.0,2,1,1,1,1,1,0,0,0,0,0,0,51.3971604,16.2106641,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1195000,89.5,4,1,1,1,0,0,0,1,1,0,1,0,52.157831,21.1986617,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
250000,33.44,2,0,0,0,0,1,0,0,0,0,0,0,50.211864,19.267736,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
675000,56.8,3,0,1,0,1,1,1,0,0,0,1,1,52.27683,20.92929,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
209000,44.09,3,0,0,1,1,1,0,0,0,0,0,1,50.856603,16.3351039,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
408642,52.39,3,0,0,0,0,1,1,1,1,0,1,1,52.72273,15.186933,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
859999,72.0,3,0,0,1,1,1,1,0,0,0,1,1,52.241990476911,21.08898411261,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
160000,33.52,2,0,0,0,0,1,0,0,0,0,0,1,50.2965042,18.7909855,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
577273,62.73,4,0,0,0,0,0,1,0,0,0,1,1,49.83273,19.02282,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
499000,34.04,2,0,0,0,0,1,0,0,0,0,0,0,53.914698106796,14.248921612164,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
650000,52.0,3,0,0,0,0,0,0,0,0,0,0,0,50.013786,19.956559,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
554000,42.0,2,0,0,1,0,1,0,0,0,0,1,1,51.0951653,17.0292868,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
605000,56.46,3,0,0,0,0,0,1,1,0,0,1,1,50.8947863,20.6315308,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
895000,57.0,2,0,1,1,0,0,0,0,0,0,0,1,51.1121967,17.0313108,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
549000,46.1,2,0,0,0,0,1,1,0,0,0,0,1,54.3556663,18.5114951,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1499000,55.36,3,1,1,1,1,1,0,0,0,0,1,1,52.199162704359,21.011456251363,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
680000,79.92,3,0,0,0,0,1,0,0,0,0,0,1,53.0194561,18.6123928,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
714000,52.0,2,0,0,0,0,1,1,0,0,0,0,0,50.0173726,20.0153656,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
349777,97.0,3,1,1,1,0,1,1,0,0,0,0,0,50.045094882141,18.589573867246,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
475000,65.6,3,0,0,0,0,1,1,0,0,0,1,1,50.460160997372,17.350251192065,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1790000,66.07,1,0,0,0,0,0,0,0,0,0,1,1,54.349041605248,18.658444941393,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
300000,37.85,2,1,1,1,1,1,0,0,0,0,0,0,54.4167147,16.4069041,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
690000,32.5,2,0,0,0,0,0,0,0,0,0,1,1,52.1691618,20.9936999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
285000,49.0,2,0,0,0,1,1,1,0,0,0,1,0,50.278518,19.146314,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
399894,48.18,2,0,0,0,0,0,1,0,0,0,1,1,50.321503513725,19.208298304814,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
644988,54.66,2,0,0,0,0,0,0,1,1,0,1,1,54.264847,18.628945,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
315000,62.3,3,0,0,0,0,0,0,0,0,0,0,0,53.3600952,17.04583,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
419000,27.0,1,0,0,0,0,0,0,0,0,0,0,0,54.3280635,18.5630617,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
279371,38.27,2,0,0,0,0,0,1,0,0,0,0,1,53.5735643,20.2737268,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
480000,61.5,3,0,0,0,0,1,1,0,0,0,0,0,51.254409693775,15.579659476006,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
634200,42.0,2,0,0,0,0,0,0,0,0,0,1,0,54.363594287659,18.573036731895,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
339000,60.0,3,0,1,1,1,1,1,0,0,0,0,1,52.7988627,18.240031248803,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
455000,33.5,2,0,0,0,0,1,0,0,0,0,0,1,54.3751983,18.612515,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
899000,90.1,3,0,1,0,1,1,0,0,0,0,0,1,50.0030914,22.0110204,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1850000,117.0,4,0,0,0,0,1,1,0,0,0,1,0,50.06458,19.9382,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
309000,32.04,2,0,0,0,0,0,0,0,0,0,0,1,51.775108176382,19.44410949715,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
499000,34.0,2,1,1,1,1,0,0,0,0,0,0,1,52.403516,16.9319862,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
239000,36.48,2,0,0,0,0,0,0,0,0,0,0,0,53.149141,16.75814,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
419000,42.23,2,1,0,1,1,1,1,0,0,0,0,1,51.8262114,19.4320734,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1155000,96.44,4,0,0,0,0,0,0,0,0,0,0,0,52.3286484,20.8827522,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
795000,82.22,2,1,1,1,1,0,1,0,0,0,0,1,51.142747288889,17.149930718249,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
518581,59.28,3,0,0,0,0,0,0,0,0,0,1,1,54.148258354261,19.404527747352,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
505400,41.0,2,0,0,0,0,0,0,1,1,0,1,0,52.4358897,16.9481046,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
415000,88.04,3,1,0,1,1,1,0,0,0,0,0,0,50.97266,18.21523,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
421038,40.68,2,0,0,0,0,0,1,0,0,0,0,0,51.76824,19.45051,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1002558,58.36,3,0,0,0,0,0,1,0,0,0,1,0,52.196400470144,20.952040343906,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
395000,44.0,2,0,0,0,0,0,1,0,0,0,0,0,51.04374858982,17.077594071218,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
407540,57.4,3,0,0,0,0,0,1,0,0,0,1,1,52.083456260226,15.623176511229,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
645000,61.0,3,1,1,1,1,1,1,0,0,0,1,1,51.7656672,19.4780272,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1590000,68.0,3,0,0,0,0,1,1,0,0,0,1,1,52.237432490331,21.029401200694,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
625000,45.92,2,0,0,0,0,1,1,0,0,0,0,1,54.32908,18.60299,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1050000,83.0,4,1,1,1,1,0,1,0,0,0,0,1,52.45491,16.94783,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
299000,32.4,2,0,0,0,0,1,1,0,0,0,1,0,53.1260155,23.1809458,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
449000,49.54,3,0,0,0,0,0,0,0,1,0,0,0,50.08964,21.968712,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
425000,46.2,2,0,0,0,0,1,1,0,0,0,0,1,53.032894760277,18.605059022446,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
380190,52.44,3,0,0,0,0,0,0,0,0,0,0,0,50.443258,19.2052279,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
725000,83.44,4,0,1,0,1,0,1,0,0,0,0,0,52.3393056,16.8544522,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
355000,54.72,3,0,0,0,0,1,0,0,0,0,0,0,49.942883,18.585018,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
830025,67.45,3,0,0,0,0,0,1,0,0,0,1,0,51.782454957778,19.464970537399,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
350719,30.5,2,0,0,0,0,1,1,0,0,0,1,0,51.267292,22.58762,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
400000,80.92,4,0,0,0,0,0,1,0,0,0,0,1,54.0798832,21.369779,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
629000,40.13,2,1,1,1,0,0,1,0,0,0,1,1,53.561558262489,21.495398719482,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
425433,47.92,2,0,0,0,0,0,1,0,0,0,0,1,51.810436426635,19.427554320841,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
692757,59.21,3,0,0,0,0,0,0,0,1,0,1,1,52.18583,20.9048,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
508226,41.59,2,0,0,0,0,0,1,0,0,0,1,0,51.782454957778,19.464970537399,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
686309,40.61,1,0,0,0,0,0,1,0,0,0,1,0,50.031323172594,19.942907943424,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
676240,84.53,4,0,0,0,0,0,1,0,0,0,0,1,50.331926407056,19.207271276568,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
490000,65.27,3,0,0,0,0,0,1,0,0,0,0,0,49.7766216,18.7916972,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
190000,30.0,1,0,0,0,0,0,0,0,1,0,0,0,53.0863589,17.7387065,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
887689,47.47,2,0,0,0,0,0,1,0,0,0,0,0,54.611307603902,18.503959251929,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1390000,89.2,3,0,0,0,0,0,1,0,0,0,1,1,52.146874,21.0499498,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
286616,32.57,2,0,0,0,0,0,1,1,1,0,1,1,54.6235017,18.1857225,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2790175,141.5,5,0,0,0,0,0,0,0,0,0,1,1,52.1807565,20.9994804,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
490000,60.0,4,0,0,0,0,0,0,1,1,0,0,1,50.063667917801,19.732991927015,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
995000,62.0,3,1,1,0,0,0,1,0,0,0,0,1,49.29631,19.94747,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
516432,59.36,3,0,0,0,0,0,0,0,0,0,1,1,50.0042514,20.9531647,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
850000,61.7,3,0,0,0,0,1,1,0,0,0,0,0,54.401011,18.605378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
